id,session_id,position,guess_number,guessed_character,is_correct
35987,739,78,6, ,False
35990,736,92,1,П,True
35995,744,72,7,В,False
36000,742,79,6,О,False
36004,755,70,1,О,False
36009,736,94,1,Ч,True
36016,733,77,3,В,False
36022,734,99,1, ,True
36026,743,72,21,В,True
36029,742,79,8,Я,False
36034,736,97,1,И,True
36038,747,82,1,Т,True
36043,734,100,1,С,False
36047,747,83,1,Н,True
36050,743,73,1,А,False
36054,747,84,1,І,False
36060,736,99,2,Т,False
36064,742,79,10,Т,False
36067,750,77,1,К,True
36072,742,79,11,С,False
36076,751,96,1,І,True
36082,751,97,1, ,True
36085,756,70,1,І,True
36087,750,78,2,И,True
36089,739,78,10,Н,True
36090,744,72,8,П,True
36093,736,99,7,Д,False
36094,732,79,4,П,False
36099,756,72,1,А,True
36100,753,76,4,У,False
36102,754,71,3,П,False
36104,749,75,2,У,False
36106,732,79,5,Р,False
36110,747,85,3,Й,True
36113,749,75,3,О,False
36114,756,74,1,І,True
36118,743,74,3,З,False
36119,750,81,1,Ч,True
36121,747,86,1, ,True
36122,751,102,1,О,True
36125,744,74,1,П,False
36129,751,103,1,В,True
36131,745,81,3,О,False
36134,749,75,4,Ь,False
36135,739,79,2,И,False
36138,732,79,7,З,False
36140,745,81,4,Д,False
36143,751,105,1,Д,True
36144,750,84,1,О,True
27539,568,88,1,Ї,False
27545,568,89,1,О,True
27572,568,107,6,С,False
27579,568,108,2,Ж,False
27589,568,109,1,О,False
27603,568,114,1,Р,True
27615,569,71,1,С,False
27620,569,71,6,Р,False
27637,569,77,1,М,True
27645,569,80,6,Т,False
27654,569,82,4,Е,False
27666,569,84,1,С,True
27669,569,87,1,В,True
27674,569,92,1,У,False
27682,569,94,6,З,False
27694,569,97,5,Н,False
27699,570,71,2,О,True
27705,570,77,1,О,True
27713,570,84,1, ,True
27721,570,91,1,В,True
27723,570,93,1,Щ,True
27728,570,97,2,Н,False
27736,570,98,3,А,False
27740,570,99,2,Н,False
27744,570,100,1,О,False
27748,570,102,1,М,False
27754,570,103,3,И,False
27759,570,105,1,Ш,False
27761,570,106,1,О,False
27772,570,108,1,Ч,True
27777,570,113,1,П,True
27789,571,70,1,І,False
27805,571,75,7,М,False
27807,571,75,9,К,False
27810,571,75,12,Ц,False
27815,571,77,1,Х,False
27819,571,77,5,Л,False
27823,571,77,9,В,False
27832,571,78,6,І,False
27842,571,85,1,В,False
27848,571,88,2,С,True
27858,571,92,2,М,False
27860,571,92,4,Е,False
27862,571,92,6,О,False
27865,571,93,2,Р,False
27882,571,102,5,Е,False
27888,571,102,11,Д,False
27897,574,70,6,А,False
27904,574,74,1,Н,True
27920,574,80,1,І,True
27927,574,87,1,Е,True
27934,574,93,1,Е,True
27944,574,96,8,Д,False
27951,574,97,1,О,False
27969,575,71,3,О,False
27985,575,76,11,Х,False
27988,576,70,1,О,False
27997,576,76,2,П,False
28004,576,76,9,С,False
28010,576,78,1,Т,True
28020,576,86,1,Т,True
28023,576,88,1,Т,True
28028,576,92,1,А,True
28031,576,95,1,К,True
28042,576,97,3,П,False
28049,576,99,1,Й,False
28067,575,78,5,Я,False
28077,575,85,3,С,False
28082,575,85,8,Т,False
28086,575,85,12,Р,False
28095,575,87,2,Л,True
28103,577,75,1,І,True
28108,577,78,3,Д,False
28119,577,78,14,Л,False
28121,577,78,16,Г,False
28129,578,73,3,Б,False
28137,578,77,1, ,True
28146,578,79,6,Д,False
28151,578,80,4,Й,False
28166,578,83,3,Ш,False
28170,578,83,7,Н,False
28176,578,84,1,А,True
28198,578,104,1, ,True
28203,578,105,5,І,True
28213,578,107,9,Т,False
28232,578,110,3,В,False
28239,578,110,10,Ж,False
28276,580,88,2,І,True
28280,580,91,1,Р,True
28282,580,93,1,М,True
28287,580,97,2,Т,False
28293,580,100,1,Л,True
28301,580,108,1, ,True
28311,580,113,1,К,False
28319,580,120,1,Н,True
28321,580,122,1, ,True
28326,580,126,1,І,True
28341,580,136,1,В,True
28349,580,142,3,В,True
28356,581,70,1,Р,True
28364,581,75,1,А,False
28374,581,80,1,Ж,True
28403,581,106,1,О,True
28411,581,113,1,О,True
28427,581,129,1, ,True
28434,581,136,1,Ц,True
28445,581,147,1, ,True
28449,581,151,1,Й,True
28457,582,70,1,Р,False
28472,582,79,1,Л,True
28495,583,90,1, ,True
28507,583,102,1,Ї,True
28510,583,105,1,В,True
28519,583,114,1,Д,True
28521,583,116,1,Я,True
28527,583,122,1,А,True
28575,583,169,2,Л,True
28582,585,72,5,Д,False
28601,585,73,7,У,False
28616,585,84,1,О,False
28624,585,89,1,Е,True
28629,585,94,1,О,True
28637,585,102,1,У,True
28639,585,104,1,А,True
28642,585,107,1,Ґ,False
28653,586,71,1,Ж,True
28661,586,79,1,С,True
28676,586,93,1,Ь,True
28694,586,110,1,О,True
28707,586,123,1,Е,True
28718,586,134,1, ,True
28737,586,152,1,І,True
28742,586,157,1,С,True
28747,586,162,1,Г,False
28757,586,171,1,Н,True
28763,586,177,1,Н,True
27547,568,91,1,Е,True
27554,568,98,1,П,True
27566,568,106,1,Ь,True
27609,568,116,5,Щ,False
27622,569,71,8,Г,True
27665,569,83,1,Е,True
27727,570,97,1,Д,False
27817,571,77,3,М,False
27915,574,79,7,Г,False
28002,576,76,7,Р,False
28136,578,76,1,У,True
28419,581,121,1,А,True
28423,581,125,1,Ю,True
28443,581,145,1, ,True
28470,582,77,1,О,True
28526,583,121,1,Н,True
28612,585,81,2,П,False
28627,585,92,1,А,True
28675,586,92,1,Л,True
28721,586,136,1,А,True
28758,586,172,1,И,True
28795,587,99,1,Ч,True
28821,588,75,1, ,True
28835,588,76,14,Д,False
28895,589,80,2,У,False
28962,590,78,2,Н,False
28978,590,78,14,К,False
28991,589,90,8,Ч,True
28998,589,96,1,У,False
29025,590,89,4,Я,False
29069,591,75,7,Є,False
29077,589,104,1,І,True
29091,591,84,1, ,True
29102,591,85,7,О,True
29110,592,74,1, ,True
29123,591,86,12,Ч,False
29128,591,87,2,Н,True
29176,593,73,4, ,False
29210,594,74,1,И,False
29227,593,82,4,Я,False
29248,593,84,4,К,False
29255,593,84,11,Ч,False
29318,595,83,6,П,False
29388,596,84,1, ,False
29441,597,75,19,У,True
29451,597,83,2,Я,False
29494,599,71,3,Р,False
29522,599,78,9,Р,False
29540,599,84,1,А,True
29565,599,93,12,І,False
29588,602,70,9,Р,False
33568,701,77,1,Р,False
35725,730,86,7,Т,False
35729,747,77,6,В,False
35733,736,82,1,А,True
35736,739,72,1,Т,False
35739,745,76,1,Т,False
35743,730,86,9,Б,False
35748,747,77,8,О,False
35756,730,86,11,П,False
35762,747,77,10,К,False
35770,751,70,2,М,True
35774,730,86,14,Ш,False
35780,750,73,2,О,True
35783,730,86,15,Ч,False
35786,738,74,6,Г,False
35789,739,72,3,С,False
35793,753,71,1,К,True
35796,751,72,1,А,True
35801,730,86,17,А,False
35805,751,73,1,Н,True
35810,730,86,18,Р,False
35813,752,79,1,Щ,True
35821,736,88,5,Н,False
35824,738,75,2,А,False
35827,733,72,1,Р,True
35832,736,88,6,М,False
35836,753,73,1, ,True
35841,743,72,8,Н,False
35845,739,72,4,К,True
35852,745,77,1,Е,False
35860,739,73,2,О,True
35865,752,83,2,Б,False
35870,742,79,5,А,False
35875,739,75,1,І,True
35879,738,80,1,У,True
35882,734,91,3,Ь,False
35885,745,78,1,В,False
35890,739,77,1, ,True
35894,738,82,1,Ч,False
35897,734,91,4,А,False
35900,747,79,4,У,False
35906,734,91,5,У,False
35910,747,79,5,И,False
35914,738,82,2,Т,True
35919,749,71,5,Б,True
35922,752,83,6,Й,False
35928,743,72,14,М,False
35932,734,91,6,О,True
35937,747,79,7,О,True
35941,744,72,6,М,False
35946,749,73,2,А,True
35954,749,74,1,Н,False
35957,736,89,9,Б,True
35966,751,82,1,Ж,True
35971,743,72,17,Щ,False
35975,734,95,1,В,True
35978,736,91,1,З,True
35983,753,74,2,Щ,False
35986,749,74,2,Л,False
35989,754,70,2,Е,True
35993,745,80,5,У,False
35999,734,97,1, ,True
36003,745,80,6,А,True
36008,738,85,5,Ж,False
36014,751,87,1,Ю,True
36019,738,85,6,Г,False
36024,736,96,1,Т,True
36028,747,81,1,О,True
36031,745,81,1,В,False
36041,742,79,9,П,False
36046,738,85,9,Д,False
36049,750,76,1,А,True
36053,751,92,1,С,True
36056,736,99,1,Н,False
36059,747,84,2,Ю,False
36062,751,94,1,Ю,True
36066,749,74,5,Т,True
36071,753,76,3,М,False
36075,749,75,1,Т,False
36081,743,73,4,И,True
36084,747,85,1,М,False
36088,751,98,1,В,True
36092,756,71,1,К,True
36097,750,79,1,М,True
36101,736,99,8,М,False
27549,568,93,1,Н,True
27564,568,104,4,Ю,True
27580,568,108,3,Б,False
27613,568,116,9,С,False
27649,569,81,1, ,False
27693,569,97,4,З,False
27798,571,74,1, ,True
27829,571,78,3,А,False
27968,575,71,2,У,False
28065,575,78,3,О,False
28205,578,107,1,П,False
28422,581,124,1,О,True
28438,581,140,1,Д,True
28466,582,74,1, ,True
28567,583,162,1,В,True
28623,585,88,1,Н,True
28656,586,74,1,В,True
28688,586,105,1,С,True
28740,586,155,1,Л,True
28785,587,89,1,Л,True
28807,587,111,1, ,True
28830,588,76,9,Р,False
28883,589,72,4,А,True
28897,589,80,4,И,False
28966,590,78,4,І,False
28983,590,78,19,Є,False
28992,589,91,1,А,True
29021,590,89,1,З,False
29076,591,76,1,О,True
29078,591,77,1,З,True
29096,591,85,2,Ч,False
29104,591,86,2,Н,False
29116,591,86,6,П,False
29124,591,86,13,Г,False
29164,591,91,7,В,False
29192,593,77,5,Р,True
29225,593,82,2,Й,False
29239,593,82,16,У,False
29250,593,84,6,С,False
29292,595,72,8,К,False
29375,596,76,1,О,True
29404,596,87,2,Н,False
29442,597,76,1,С,False
29521,599,78,8,Г,False
29529,601,73,7,Н,False
29550,599,89,2,Д,True
29584,601,73,18,Ф,False
29596,601,73,22,Ї,True
33572,702,70,1,Б,True
33577,702,74,2,Д,False
33579,702,74,4,У,False
33580,702,74,5,Н,False
33581,702,74,6,З,False
33583,702,74,8,І,False
33585,702,74,10,Ж,False
33586,702,74,11,Б,False
33587,702,74,12,Т,False
33588,702,74,13,С,False
33589,702,74,14,П,True
33591,702,75,2,А,False
33592,702,75,3,О,False
33593,702,75,4,Е,False
33596,702,76,1,Т,True
33598,702,77,2,И,True
33599,702,78,1, ,True
33600,702,79,1,Б,True
33601,702,80,1,І,True
33602,702,81,1,Л,True
33603,702,82,1,Ь,True
33604,702,83,1,Ш,True
33605,702,84,1,Е,True
33607,702,86,1,Р,False
33610,702,88,1,Д,True
33612,702,90,1, ,True
33613,702,91,1,Т,True
33616,702,92,3,О,True
33617,702,93,1,М,True
33618,702,94,1,У,True
33625,702,101,1,Ф,True
33626,702,102,1,Е,True
33628,702,104,1,Н,True
33630,702,106,1,М,False
33636,702,110,1,Л,True
33639,702,113,1, ,True
33640,702,114,1,Д,False
33641,702,114,2,С,True
33642,702,115,1,В,False
33643,702,115,2,П,False
33646,702,115,5,Е,True
33647,702,116,1,К,False
33650,702,117,1,О,True
33651,702,118,1,В,True
33652,702,119,1,И,True
33653,702,120,1,Д,True
33658,702,125,1,Н,True
33661,702,128,1,Т,False
33662,702,128,2,П,False
33663,702,128,3,С,False
33664,702,128,4,К,False
33667,702,128,7,Р,False
33668,702,128,8,В,False
33669,702,128,9,М,False
33672,702,128,12,З,False
33674,702,128,14,Б,False
33675,702,128,15,Ч,False
33677,702,128,17,Г,False
33678,702,128,18,О,False
33679,703,70,1,Л,True
33680,703,71,1,Е,True
33683,703,74,1,Я,True
33685,703,76,1,Д,False
33687,703,77,1,А,False
33688,703,77,2,О,False
33689,703,77,3,И,False
33690,703,77,4,У,False
33692,703,78,1,П,False
33693,703,78,2,Р,False
33694,703,78,3,Ц,False
33695,703,78,4,Н,False
33696,703,78,5,Л,False
33697,703,78,6,Д,False
33698,703,78,7,С,False
33699,703,78,8,М,False
33700,703,78,9,Т,False
33701,703,78,10,К,False
33702,703,78,11,О,False
33703,703,78,12,З,False
33708,703,82,1,Н,True
33709,703,83,1,И,False
33715,703,85,2,П,False
33716,703,85,3,В,False
33717,703,85,4,С,False
33718,703,85,5,М,False
33719,703,85,6,Р,False
33721,703,85,8,Н,False
33722,703,85,9,Д,False
27556,568,100,1,В,True
27561,568,104,1,Є,False
27578,568,108,1,С,False
27590,568,109,2,А,False
27601,568,112,3,А,True
27626,569,72,4,Е,False
27629,569,73,2,С,False
27635,569,75,1,В,True
27672,569,90,1,И,True
27683,569,94,7,Н,False
27687,569,94,11,П,True
27704,570,76,1,Х,True
27738,570,98,5,О,True
27771,570,107,3,А,True
27784,570,117,4,Р,False
27790,571,70,2,О,False
27824,571,77,10,Ч,False
27828,571,78,2,О,False
27866,571,93,3,І,False
27871,571,96,1,А,True
27876,571,100,1,І,True
27949,574,96,13,З,False
27965,575,70,1, ,False
27974,575,75,1, ,True
28006,576,76,11,М,False
28018,576,84,1,Л,True
28051,576,99,3,Г,False
28059,575,77,6,У,False
28081,575,85,7,П,False
28093,575,86,2,Б,True
28109,577,78,4,Е,False
28131,578,73,5,І,False
28162,578,81,1,И,True
28181,578,88,1, ,True
28196,578,102,2,Д,True
28250,580,72,1,В,True
28273,580,87,3,С,False
28308,580,110,2,Л,True
28334,580,132,2, ,False
28354,580,144,1,З,False
28362,581,73,1,О,True
28383,581,88,2,З,False
28425,581,127,1,Т,True
28440,581,142,1,І,True
28473,582,80,1,Е,True
28482,583,77,1, ,True
28497,583,92,1,О,True
28515,583,110,1,А,True
28533,583,128,1, ,True
28540,583,135,1,У,True
28568,583,163,1,Н,True
28588,585,72,11,Л,False
28594,585,72,17,С,True
28619,585,84,4,П,True
28636,585,101,1,В,True
28655,586,73,1, ,True
28669,586,86,1,Н,True
28711,586,127,1,О,True
28719,586,135,1,В,False
28751,586,165,1,Ц,True
28792,587,96,1, ,True
28823,588,76,2,Х,False
28831,588,76,10,Б,False
28852,588,81,1,Н,False
28871,588,83,3,Н,True
28876,589,70,3,М,True
28886,589,75,1,Я,True
28902,589,81,3,А,False
28910,589,83,1,А,True
28934,589,89,11,Р,False
28938,590,70,1,О,False
28950,590,74,2,М,False
28969,590,78,6,У,False
28976,590,78,12,Р,False
29007,589,96,4,Й,False
29034,590,95,3,П,False
29068,589,100,1,Д,True
29083,591,79,1,М,True
29092,589,109,1,Н,True
29117,592,75,4,В,False
29144,591,90,9,В,False
29180,593,73,6,І,False
29209,594,73,1,Т,True
29263,593,88,2,Н,True
29294,595,72,10,Д,False
29313,595,83,1,З,False
29316,595,83,4,Т,False
29363,596,75,6,У,False
29371,596,75,14,Л,False
29384,596,80,1,С,True
29399,596,86,9,Д,False
29415,597,70,1,И,True
29428,597,75,6,Л,False
29449,597,82,1,Н,True
29458,597,89,1,П,False
29482,597,90,3,А,True
29502,599,74,3,Н,False
29504,599,74,5,П,False
29532,601,73,8,К,False
29555,599,93,2,В,False
29583,602,70,6,Х,False
33573,702,71,1,Н,True
33575,702,73,1, ,True
33582,702,74,7,Ч,False
33590,702,75,1,Р,False
33595,702,75,6,И,True
33606,702,85,1, ,True
33614,702,92,1,А,False
33620,702,96,1,Щ,True
33622,702,98,1, ,True
33624,702,100,1,О,True
33629,702,105,1, ,True
33632,702,107,1,Р,False
33638,702,112,1,Є,True
33648,702,116,2,Р,False
33654,702,121,1,І,True
33657,702,124,1,Н,True
33665,702,128,5,У,False
33670,702,128,10,Н,False
33673,702,128,13,Д,False
33684,703,75,1, ,True
33705,703,79,1,Н,True
33707,703,81,1,Ч,True
33711,703,83,3,І,False
33714,703,85,1,З,False
33723,703,85,10,Т,False
33727,703,85,14,Ж,False
33734,703,85,21,О,True
33740,703,87,5,О,False
33753,703,95,1,А,True
33756,703,98,1,Я,True
33768,703,100,11,Г,False
33777,703,100,20,Ц,False
33781,704,72,2,І,False
33789,703,101,7,В,False
33793,705,72,1,С,True
27558,568,102,1,Л,False
27563,568,104,3,Л,False
27582,568,108,5,В,False
27596,568,111,1,А,False
27616,569,71,2,Т,False
27627,569,72,5,О,True
27632,569,73,5,Д,False
27657,569,82,7,І,False
27678,569,94,2,Ж,False
27685,569,94,9,Л,False
27695,569,97,6,Г,False
27715,570,85,2,С,True
27757,570,103,6,Е,True
27779,570,115,1,А,True
27786,570,118,1,І,True
27820,571,77,6,Т,False
27827,571,78,1,И,False
27854,571,91,4,Р,False
27867,571,93,4,А,False
27873,571,97,2,Л,True
27911,574,79,3,Т,False
27953,574,97,3,А,True
27967,575,71,1,І,False
27975,575,76,1,З,False
27987,575,76,13,К,False
27992,576,73,1,Т,True
28013,576,80,1,В,True
28040,576,97,1,І,False
28056,575,77,3,О,False
28062,575,77,9,Л,True
28085,575,85,11,Е,False
28107,577,78,2,З,False
28125,578,71,1,И,True
28153,578,80,6,З,False
28179,578,86,1,Т,True
28187,578,94,1,Я,True
28214,578,107,10,Р,False
28268,580,85,3,Ш,False
28303,580,109,2,В,False
28318,580,119,1,Н,True
28342,580,137,1,У,True
28378,581,84,1,Б,True
28402,581,105,1,Н,True
28431,581,133,1,А,True
28453,581,153,3,В,True
28476,583,71,1, ,True
28483,583,78,1,Т,True
28531,583,126,1,К,True
28535,583,130,1,І,True
28541,583,136,1,Є,True
28569,583,164,1,И,True
28583,585,72,6,Ї,False
28589,585,72,12,К,False
28597,585,73,3,П,False
28620,585,85,1,А,True
28654,586,72,1,Е,True
28663,586,81,1, ,True
28670,586,87,1,О,True
28712,586,128,1,Р,True
28739,586,154,1,В,True
28752,586,166,1,І,True
28773,587,78,1,П,True
28800,587,104,1,Н,True
28827,588,76,6,Щ,False
28834,588,76,13,Ф,False
28867,588,82,7,І,False
28881,589,72,2,Ю,False
28888,589,77,1,Я,False
28907,589,81,8,П,False
28924,589,89,1,Ч,False
28948,590,74,1, ,False
28956,589,89,18,У,True
28973,590,78,9,Ц,False
28987,590,78,23,Я,False
29030,590,93,1,З,True
29044,589,98,7,Б,False
29080,591,78,1,П,False
29084,589,106,2,Н,True
29132,591,88,4,Е,True
29151,591,90,16,Щ,False
29184,593,76,1,Т,False
29243,593,83,1,І,False
29276,593,93,2,Т,False
29296,595,72,12,Б,True
29315,595,83,3,Н,False
29353,596,74,3,Р,False
29367,596,75,10,Н,False
29381,596,79,1,Т,False
29396,596,86,6,Т,False
29403,596,87,1,С,False
29418,597,72,1,О,False
29436,597,75,14,Ф,False
29450,597,83,1,Н,False
29459,597,89,2,У,False
29503,599,74,4,Г,False
29527,599,81,1,І,False
29549,599,89,1,Р,False
29564,599,93,11,М,False
29604,602,72,1,Й,False
33574,702,72,1,О,True
33576,702,74,1,М,False
33584,702,74,9,В,False
33594,702,75,5,У,False
33597,702,77,1,А,False
33611,702,89,1,И,True
33615,702,92,2,Р,False
33621,702,97,1,О,True
33623,702,99,1,К,True
33627,702,103,1,Ї,True
33631,702,106,2,П,True
33637,702,111,1,Ю,True
33645,702,115,4,У,False
33649,702,116,3,Ч,True
33655,702,122,1,Л,True
33660,702,127,1, ,True
33666,702,128,6,Л,False
33671,702,128,11,Й,False
33682,703,73,1,Н,True
33686,703,76,2,Т,True
33706,703,80,1,І,True
33710,703,83,2,О,False
33713,703,84,1, ,True
33720,703,85,7,К,False
33725,703,85,12,Ч,False
33730,703,85,17,Й,False
33738,703,87,3,Е,False
33750,703,92,1,В,True
33755,703,97,1,Н,True
33760,703,100,3,Л,False
33775,703,100,18,Х,False
33783,703,101,1,К,False
33791,705,70,1,А,True
33796,705,74,1,А,False
33799,705,74,4,О,False
33802,705,74,7,Е,False
33808,705,79,1,И,True
27617,569,71,3,В,False
27651,569,82,1,Ф,False
27655,569,82,5,А,False
27660,569,82,10,Д,False
27664,569,82,14,В,True
27743,570,99,5,Л,True
27981,575,76,7,Р,False
27993,576,74,1,И,True
28262,580,81,1,І,True
28347,580,142,1,У,False
28377,581,83,1, ,True
28400,581,103,1,О,True
28503,583,98,1,Р,True
28536,583,131,1,Д,True
28559,583,154,1,К,True
28657,586,75,1,Д,True
28674,586,91,1,І,True
28767,587,72,1,І,True
28812,587,116,1,Т,False
28865,588,82,5,Е,False
28916,589,87,3, ,False
28928,589,89,5,К,False
28981,590,78,17,Ж,False
29046,589,98,8,К,False
29047,589,98,9,Ц,False
29158,591,91,1,Н,False
29160,591,91,3,П,False
29174,593,73,2,И,False
29185,592,75,11,Ф,False
29193,593,78,1,І,False
29211,594,74,2, ,False
29240,593,82,17,Р,False
29434,597,75,12,Р,False
29480,599,70,3,С,False
29525,599,79,2,Б,True
29559,599,93,6,Г,False
29600,601,74,2,С,False
33578,702,74,3,О,False
33608,702,86,2,В,True
33609,702,87,1,О,True
33619,702,95,1, ,True
33633,702,107,2,О,True
33634,702,108,1,С,True
33644,702,115,3,О,False
33656,702,123,1,Е,True
33659,702,126,1,Я,True
33676,702,128,16,Ш,False
33691,703,77,5,Е,True
33704,703,78,13,Х,True
33712,703,83,4,Е,True
33731,703,85,18,Б,False
33743,703,87,8,Р,False
33747,703,89,1,У,True
33749,703,91,1,О,True
33773,703,100,16,Ж,False
33774,703,100,17,З,False
33782,703,100,21,О,True
33786,703,101,4,С,False
33806,705,77,1,И,True
33813,705,81,4,В,False
33821,705,83,3,Л,False
33828,705,84,1, ,True
33840,705,88,1,О,True
33841,705,89,1,Ю,True
33853,705,94,8,Н,True
33862,706,72,1,Т,True
33876,706,85,1,В,True
33878,706,87,1,Т,True
33880,706,89,1, ,True
33913,706,104,4,Б,False
33918,706,104,9,Щ,False
33927,706,111,1,Я,True
33932,706,113,4,Ж,False
33934,706,113,6,Ф,False
33936,706,113,8,К,False
33942,706,113,14,Т,False
33945,706,113,17,Х,False
33955,708,73,1,Х,True
33957,708,75,1,З,False
33965,708,75,9,П,True
33994,708,82,1, ,True
34011,708,86,1,Е,True
34022,708,89,9,А,False
34026,708,89,13,Г,False
34045,709,70,6,В,False
34048,709,70,9,Ц,False
34051,709,71,1,Р,True
34058,709,78,1, ,True
34067,709,80,2,Л,False
34072,709,81,1,Л,True
34076,709,85,1, ,True
34080,709,89,1,М,False
34085,709,90,1,А,False
34109,709,96,7,З,False
34118,711,72,2,Ф,True
34149,711,85,12,М,True
34163,711,95,1,Т,True
34176,711,99,10,М,False
34183,711,101,4,Г,False
34191,711,101,12,М,False
34199,712,75,1,И,True
34203,712,77,3,В,False
34217,712,81,8,А,False
34241,712,91,3,Р,False
34245,712,91,7,Т,True
34260,715,70,9,Н,False
34271,715,70,20,Е,False
34283,715,72,1, ,True
34297,715,84,2,Н,False
34299,715,84,4,К,False
34305,715,84,10,О,False
34333,716,84,1,И,True
34339,716,87,4,П,False
34345,716,87,10,А,True
34360,716,101,1, ,True
34361,716,102,1,Д,True
34375,717,73,4,П,False
34387,717,76,1,У,True
34408,717,84,1,А,True
34412,717,88,1, ,True
34426,717,90,1,С,False
34481,717,108,5,І,False
34485,717,108,9,С,False
34491,717,110,2,З,False
34506,718,77,1,О,True
34511,718,81,1,Б,True
34527,718,85,13,М,False
34538,718,87,5,Ж,False
34544,718,88,1, ,True
34551,718,95,1,Щ,True
34566,718,103,4,Н,True
34572,718,106,4,В,False
34582,718,106,14,Б,False
34583,718,106,15,Г,False
34586,718,107,1, ,True
34598,718,118,1, ,True
27653,569,82,3,Т,False
28693,586,109,2,Д,True
28702,586,118,1,Х,True
28720,586,135,2,П,True
28791,587,95,1,Ь,True
29052,591,73,1,Е,True
29053,589,98,10,З,False
29198,593,79,2,Н,True
29221,593,80,14,К,False
29273,593,91,1,К,True
29405,596,87,3,П,False
29440,597,75,18,І,False
29460,597,89,3,М,False
29508,599,74,7,Л,True
33635,702,109,1,И,True
33681,703,72,1,Н,True
33732,703,85,19,Г,False
33820,705,83,2,Т,False
33982,708,78,9,Р,False
33989,708,79,6,Г,False
34023,708,89,10,П,False
34050,709,70,11,О,True
34073,709,82,1,Ь,True
34083,709,89,4,П,False
34092,709,90,8,Л,False
34117,711,72,1,Ї,False
34164,711,96,1,Е,True
34169,711,99,3,Н,False
34180,711,101,1,Т,False
34185,711,101,6,Р,False
34188,711,101,9,Д,False
34190,711,101,11,Б,False
34192,711,101,13,Ч,False
34208,712,79,1,Л,True
34233,712,86,1,С,False
34249,713,71,2,Я,False
34263,715,70,12,Б,False
34292,715,80,1,Н,True
34303,715,84,8,Р,False
34326,716,78,1,З,False
34334,716,85,1,Х,True
34338,716,87,3,З,False
34347,716,88,2,Л,True
34363,716,104,1,Е,True
34377,717,73,6,Е,False
34379,717,73,8,Щ,False
34383,717,74,3,Е,False
34399,717,83,5,Д,False
34423,717,89,11,Г,False
34427,717,90,2,Л,False
34500,718,76,2,Т,False
34522,718,85,8,К,False
34523,718,85,9,Й,False
34537,718,87,4,Т,False
34601,718,119,3,Г,False
34620,719,74,1,Н,True
34624,719,78,1, ,True
34634,719,79,10,Х,False
34789,722,90,2,И,False
34881,724,97,9,А,False
34883,724,97,11,Е,False
34919,725,93,3,В,False
34931,725,95,1,Л,False
34943,725,98,9,Щ,False
34967,725,107,2,П,False
34975,725,112,1,Л,True
34978,725,115,1, ,True
34998,726,72,1,П,False
35001,726,72,4,Я,False
35021,726,80,1,З,True
35048,726,92,11,Ц,False
35067,726,99,9,Т,False
35070,726,99,12,Е,False
35081,726,99,23,Щ,False
35098,723,71,5,Е,False
35113,723,71,20,Б,False
35122,723,77,1,М,True
35136,723,80,12,Ю,False
35138,723,80,14,І,True
35145,723,84,1,С,True
35149,723,88,1,А,True
35159,723,95,2,Р,True
35170,723,102,1,К,True
35173,723,105,1, ,True
35177,728,71,1,Е,True
35186,728,74,7,Е,False
35214,728,88,1,Т,True
35270,729,83,7,К,False
35284,729,85,2,Н,False
35290,729,86,4,Л,False
35295,729,86,9,К,True
35350,731,72,1,И,True
35361,736,71,1,О,True
35399,741,71,2,Т,False
35411,734,79,1,В,False
35424,734,79,3,Н,False
35433,730,82,1,М,False
35434,734,79,4,П,False
35552,738,70,9, ,False
35603,731,87,6,Щ,False
35626,739,70,18,І,False
35638,736,79,7,М,False
35645,745,74,1,К,True
35659,742,72,1,В,True
35690,732,74,9,В,False
35693,752,73,1, ,True
35696,734,90,1,Д,False
35702,742,77,1,А,True
35726,739,71,1,И,True
35768,745,76,4,С,False
35851,747,78,2,В,True
35854,739,73,1,А,False
35856,732,74,19,Х,False
35940,736,89,7,К,False
35951,736,89,8, ,False
36074,733,77,5,Г,False
36105,743,74,2,К,False
36111,751,101,1,П,True
36116,745,81,2,Р,False
36120,744,73,1,О,True
36123,736,99,11,Ф,False
36127,750,82,1,И,True
36130,736,99,12,Л,False
36132,756,76,1,Т,True
36141,739,79,3,О,False
36147,747,87,1,В,False
36150,754,71,5,Ї,False
36154,745,81,6,К,False
36157,732,79,8,І,False
36163,753,77,1,І,False
36166,747,87,2,П,False
36170,751,108,1, ,True
36173,757,70,1,Е,True
36174,742,79,14,М,True
36179,753,77,2,А,False
36183,743,74,7,В,False
27690,569,97,1,В,False
28412,581,114,1,Ю,True
28437,581,139,1,В,True
28490,583,85,1,Т,True
28500,583,95,1,Е,True
28524,583,119,1,Х,True
28614,585,82,1,А,True
28786,587,90,1,І,True
28860,588,81,9,В,True
28944,590,70,6,І,True
28989,589,90,7,Р,False
29119,591,86,8,В,False
29220,593,80,13,С,False
29268,593,90,4, ,False
29327,595,84,5,У,False
29380,596,78,2,А,True
29463,597,89,6,С,False
29528,601,73,6,М,False
29553,599,92,1, ,True
29567,599,93,14,Т,False
33724,703,85,11,У,False
33726,703,85,13,Л,False
33728,703,85,15,І,False
33729,703,85,16,Е,False
33733,703,85,20,Х,False
33735,703,86,1,Б,True
33736,703,87,1,Л,False
33737,703,87,2, ,False
33739,703,87,4,І,False
33741,703,87,6,У,False
